Labels,TC1,TC2,TC3,TC1,TC2,TC3
7,-1.63405,-2.49968,-4.37877,4.20996,-0.243986,-2.46936
8,-1.1,-1.14403,0.51967,-0.58573,-0.792942,1.2693
3,-0.593646,-1.0326,-0.904015,1.01434,-0.252839,-2.35283
9,-4.01147,-3.39919,-0.122265,0.0621757,-0.158269,-1.11514
7,0.651075,-0.0451924,-2.374,2.62425,-4.01528,-1.62733
9,-1.27856,-1.8954,-3.33502,3.15272,-3.27882,-1.35692
3,0.754329,1.22661,3.62123,-2.97777,-0.144154,-3.05708
8,0.277982,0.333403,-0.549321,0.582722,1.17047,-0.862253
9,0.426844,-0.814829,-4.38756,4.42044,-1.52373,0.121342
9,0.298929,-0.697003,-4.6266,4.3402,-2.2414,0.160584
1,-4.11041,-3.78505,2.70868,-3.13522,1.37093,0.718809
9,-2.19688,-2.54892,-3.78766,3.31749,0.138051,0.350582
4,-1.63901,-1.64962,-0.693274,0.101701,1.78302,1.6032
7,1.30648,0.672754,-3.73848,4.09051,1.54305,-2.67981
4,1.08384,-0.554749,-4.24541,4.2432,-2.46936,0.851792
4,-1.19709,-1.66051,-3.93965,3.8902,0.207979,1.0633
3,5.61696,4.92959,2.63847,-1.36948,-4.61807,-3.46109
9,-3.07612,-3.06386,-1.86649,1.92564,0.527779,-1.8245
5,-0.415146,0.183494,1.13346,-0.932379,3.41285,-1.05605
2,2.18575,2.00225,1.57666,-1.5744,3.29067,2.16333
2,0.0320404,0.0646462,1.10453,-1.30483,0.768875,1.89175
0,7.96912,8.49576,1.9521,-0.721795,1.95435,-1.20226
4,2.54276,1.8935,-2.79609,2.36939,-0.217144,1.79089
9,-2.76908,-2.67246,-0.947482,1.17948,0.846656,-1.79945
2,1.75935,1.14816,2.57561,-2.54029,0.514056,1.64895
1,-4.0432,-3.75973,2.54075,-2.89623,0.890392,0.0303813
1,-4.04442,-3.74032,0.494352,-1.58591,-0.727377,-0.525448
7,-0.968379,-1.64433,-4.11375,4.05236,-3.64724,-1.76602
5,1.84289,2.07371,2.54117,-2.06059,-3.93567,-0.332767
0,3.99538,4.28364,0.720452,-0.197377,-1.18933,-1.26867
8,2.52276,1.74211,0.0952146,-0.0134034,-2.27423,-0.383028
0,5.67992,5.60505,0.506691,0.252742,-3.18247,-4.23217
7,-2.66005,-2.66398,-3.16894,3.03496,-0.481788,-1.63569
6,3.43362,2.60544,0.190886,-0.357739,-0.342308,3.73603
5,2.1151,1.99829,1.16727,-0.581278,-4.28887,-2.05459
4,-1.86607,-2.47878,-2.5028,1.90937,-2.03793,-0.216807
1,-4.7012,-4.19599,2.02534,-2.55976,0.777872,-0.0424422
2,1.71813,1.81485,1.57715,-1.39603,-1.31302,0.927962
2,1.65083,1.4682,0.41696,-0.796682,5.14654,5.24761
8,-1.6798,-1.82859,-1.27914,1.23826,0.959634,-1.51952
5,1.5272,1.8362,1.3249,-1.112,-1.01587,0.928794
2,3.00405,2.48069,2.70635,-2.42755,0.265358,-0.82752
9,-3.34419,-2.87357,-1.01875,0.879696,-0.10165,-1.5338
4,-0.474091,-1.09332,-4.08834,3.59334,1.14411,1.69263
3,-0.805148,-0.832849,-0.332457,0.552218,-0.34973,-1.80068
2,1.58848,1.5012,0.575733,-0.786565,1.69129,3.13076
8,6.55924,5.48903,0.761233,0.119524,-1.65392,0.85501
5,-2.26301,-1.63926,2.04968,-2.32693,1.29441,-3.12553
3,2.91278,2.70208,2.70988,-1.73363,-3.73679,-4.19617
4,1.293,0.570373,-4.5954,4.32105,0.498866,1.40977
4,-0.83408,-1.60853,-2.97049,2.88667,-3.07763,0.470626
4,2.28843,0.782175,-3.59623,3.57841,-1.6122,2.40654
5,4.18342,3.80792,-0.165164,0.979436,-0.800594,-2.48721
8,-0.619479,-0.652701,1.97751,-2.02557,-3.00251,0.204614
5,-0.761382,-0.206337,0.953216,-0.912514,-1.15951,0.38803
7,-0.471195,-0.763021,-4.43134,4.27107,0.0642877,-1.3772
6,3.65262,3.6116,-2.22515,2.06692,4.25515,5.42409
0,5.40333,5.79489,0.308849,0.52268,1.57313,-1.13247
7,-0.843008,-1.58346,-3.73599,4.05017,1.9821,-2.83812
0,5.07948,5.68629,2.16449,-1.34384,-0.341726,-1.2426
7,0.502896,-0.369686,-4.66121,4.74473,-2.63485,-3.19335
8,-2.59704,-2.13557,1.59937,-1.79302,0.124905,0.163946
1,-3.91286,-3.35088,0.474603,-1.45235,-0.78542,-0.539019
8,1.39335,1.64173,2.13974,-1.56502,-2.09309,-1.36337
1,-4.44593,-3.91067,1.08359,-2.04327,-0.192773,0.153817
4,-1.46113,-2.04775,-2.58235,2.41868,-2.21136,0.66217
8,-0.204048,-0.188734,1.78874,-1.5927,0.953759,-0.830138
0,7.65314,8.34446,0.565477,0.501071,4.59556,0.577438
0,7.49689,7.7159,0.0960792,0.975247,5.24107,-0.205311
3,-0.570387,-1.65834,-1.32905,1.22834,-5.17237,-1.39696
9,-2.22602,-2.39607,-3.30929,3.08155,-0.116353,0.433249
6,4.88456,4.50791,-0.0204671,0.344808,2.64989,4.71785
3,0.873539,0.676228,3.49307,-3.09985,-3.97716,-4.28306
3,0.876423,1.26168,4.25587,-4.02764,1.01874,0.418978
3,-1.62993,-1.96362,-1.35498,0.906889,-1.4356,-0.81947
4,0.205463,0.0944807,-0.956423,1.23676,3.35801,2.87604
9,-0.885254,-1.40875,-3.8954,4.00346,-0.876306,-2.27029
0,5.77325,6.26135,0.650263,0.209254,-0.541925,-1.86202
2,3.28569,2.79761,0.283488,0.0511451,3.35427,1.96349
4,-1.87956,-1.9858,-0.040769,0.14252,2.39539,0.96144
2,0.992029,0.949511,1.61695,-1.59013,0.708613,3.53582
8,5.07324,4.41356,1.58106,-0.565519,-4.04547,-2.35585
9,-1.93362,-2.25574,-1.70591,1.53127,-3.1202,-1.93167
3,2.25992,2.27111,2.76487,-1.98761,0.159454,-2.41271
2,3.05678,2.55098,-0.124437,0.428205,-0.707891,-1.20847
9,0.614443,-0.206173,-5.27174,5.11503,-0.949225,-0.0217995
3,0.228875,0.473583,2.7025,-2.39567,3.06568,-0.20259
8,-0.697364,-0.0264116,2.51098,-2.37623,0.87425,-0.881324
3,-1.1386,-1.06767,2.07599,-2.15376,-5.14968,-2.09888
4,-2.67189,-2.85636,-0.839284,0.742602,1.4074,1.69451
7,-2.73326,-2.78179,-2.56755,2.52141,0.30524,-1.81462
2,-1.66485,-1.3501,4.02922,-4.34984,-0.474148,1.25741
5,-2.25261,-1.50636,1.31027,-1.5078,1.17573,-3.28898
7,-1.4392,-1.71162,-4.51504,4.58107,0.363071,-1.86207
0,0.969503,1.61211,0.209328,0.0695679,1.05299,0.241975
5,-1.53304,-1.17828,1.39705,-1.62418,3.76714,0.163704
1,-3.53759,-2.92232,3.45533,-3.7236,0.539446,0.012539
9,-2.16995,-2.23286,-1.64408,1.52922,-2.66487,-1.37922
2,6.19238,5.84175,1.58491,-1.14553,0.769629,0.608583
8,-3.08897,-2.68766,2.59206,-2.91632,1.33983,-0.379286
2,2.25134,1.95715,2.08233,-2.13442,2.16611,4.09983
8,-0.861638,-0.534296,1.83145,-1.87069,0.235036,-0.723381
8,0.956543,1.22535,2.55403,-2.36752,2.69719,0.502059
6,3.2982,3.46155,0.72822,-0.674286,2.3927,3.57976
0,1.03216,1.32487,-0.703809,0.811138,4.35155,0.876487
4,6.16479,4.79406,-4.53731,4.78945,-1.26166,2.49242
3,1.10063,1.74115,4.65696,-3.9605,-1.17385,-3.53484
1,-2.65332,-2.18285,-0.0727808,-0.467164,-1.84938,0.13172
6,2.40175,2.48047,-0.726357,0.683164,2.06879,4.44271
1,-4.31953,-3.80611,2.50521,-3.49075,0.272179,0.0692925
6,-0.0935249,0.255695,1.2976,-1.35099,3.02465,3.69315
6,1.51473,1.16373,0.430618,-0.370951,-2.56808,1.88148
1,-3.95034,-3.59497,3.41498,-3.76162,1.51905,0.0694487
0,6.01141,6.64929,2.33866,-0.972545,1.67644,-2.49388
5,2.62065,2.80541,0.600507,0.06161,-0.412961,-1.33013
1,-3.9058,-3.54495,4.22654,-4.56065,2.19016,0.636168
3,-2.76642,-1.93756,1.04033,-1.42216,-1.42358,-0.792412
2,1.40641,1.50707,1.31177,-1.6714,2.18703,2.70284
9,0.407165,-0.433757,-4.00533,3.56387,-1.45408,0.770973
1,-3.69033,-3.16697,2.9783,-3.31004,0.539045,-0.586923
7,1.06367,0.365943,-3.90676,4.09199,0.504443,-2.71641
9,0.681089,-0.651836,-4.31378,4.33869,-1.65791,-1.50375
7,-2.5932,-3.07782,-3.71556,3.66665,0.11131,-2.44749
5,-3.25905,-2.64849,1.52789,-1.78863,1.95459,-0.88549
9,-2.0286,-2.17859,-3.46961,3.38792,0.415761,-0.94008
0,3.33703,3.75849,0.38755,0.36288,5.39097,-0.141926
2,0.172321,0.402174,0.0328687,-0.0602399,2.22917,2.91511
0,6.6261,7.06096,0.632285,0.459607,-0.485415,-3.47679
9,-2.29387,-2.22784,-2.17434,2.10693,-0.1494,-0.749305
6,0.246358,0.0803265,-0.960914,0.402888,2.74705,5.56732
6,-1.36291,-0.674142,1.21662,-1.42289,3.00562,2.35932
2,0.773664,0.550473,1.72637,-1.67717,0.704092,1.7766
3,-0.712525,-0.448425,1.49556,-1.32232,-0.12192,-2.16894
4,1.03362,0.187969,-4.50562,4.18818,0.0650015,1.45402
0,4.16795,4.58144,-0.822195,1.42986,3.08407,-1.77956
4,-0.627902,-0.473743,-1.77909,1.51643,1.02123,1.12224
7,-0.202399,-1.13449,-3.87398,4.04451,-3.48278,-2.58817
8,-2.21155,-1.70828,2.46071,-2.66525,1.83564,-0.549293
0,5.85229,6.90908,1.6641,-0.626562,4.01416,-0.372675
0,3.62357,4.64606,2.58826,-1.83828,2.77182,-0.822754
2,1.86487,1.92249,-0.0820936,0.543345,2.63169,-1.45789
5,2.96067,2.96869,3.09765,-2.29755,-4.43044,-4.05515
6,1.98255,2.25224,0.884562,-0.596132,0.454879,2.84962
7,0.864495,-0.0867499,-3.05882,3.41724,4.03027,-1.26987
0,7.96699,8.36724,2.23865,-1.22174,1.29518,-0.874095
4,2.26502,0.626489,-5.29117,5.10816,-2.83439,0.528745
0,7.49021,7.60579,-0.598735,1.21811,2.93798,0.914434
2,4.01386,3.85093,1.72693,-1.81493,4.56551,4.16326
6,-1.22636,-1.22728,-1.39228,0.754448,1.29062,4.23241
7,0.30838,-0.25505,-3.87889,4.17447,1.96312,-1.43345
4,-2.19895,-2.03401,-2.21623,2.09981,-1.19427,0.429151
7,-2.04828,-2.24499,-2.52802,2.49073,1.53754,-1.25983
7,-2.93731,-3.09697,-2.11231,1.64862,-1.75981,-0.305179
4,-0.790116,-1.16629,-3.15539,2.76301,2.76798,3.45793
9,-2.41796,-2.63436,-3.00596,2.76162,-1.53119,-0.0544684
3,0.852324,0.882332,3.37299,-2.93624,-1.11474,-2.29806
6,0.204801,0.29513,1.60122,-1.88592,3.04539,3.88622
3,-1.7953,-1.6607,0.739797,-1.14006,3.20043,0.662383
2,1.13412,2.26129,5.1334,-5.11473,-0.148665,1.96957
4,-3.21701,-2.81948,-0.207982,0.024882,1.49151,1.81887
9,1.58469,0.868388,-3.14607,3.06358,-0.305603,1.18047
5,-1.41726,-0.757597,-0.953681,0.713354,0.398411,-0.449782
5,-1.09971,-0.626366,0.502408,-0.484232,-0.998675,-2.33582
3,2.44375,2.44878,4.56378,-3.95291,-3.34414,-1.40635
4,1.59895,1.08592,-2.59944,3.06498,-0.335083,1.69574
2,-2.16589,-2.08929,2.21587,-2.94006,2.07864,3.29355
9,-1.87716,-2.39306,-2.70383,2.41578,-2.68446,-0.0929093
6,-0.198536,-0.236367,-0.635269,0.295841,2.9114,3.35294
6,1.2028,1.92352,1.89879,-1.72208,3.59526,2.55622
3,-0.751883,-0.304887,1.11983,-0.957466,1.46335,-0.854171
1,-2.83237,-2.34327,2.0287,-2.88209,-0.55425,0.779835
6,3.76428,3.50483,-1.85146,1.98484,0.772686,3.80822
9,2.24813,1.43883,-2.66603,3.3277,-2.7911,-0.718742
1,-4.63737,-4.25417,3.45778,-4.06177,1.19023,-0.444865
5,-1.47087,-0.647411,1.97016,-2.26409,0.142605,-0.297218
0,3.97583,3.76791,-0.465412,1.03444,0.18312,0.902489
5,3.02638,2.43276,2.12277,-1.40876,-5.35735,-2.13522
5,2.10822,2.55431,1.67272,-1.16761,2.82875,-0.628775
9,-2.08472,-2.33433,-3.17481,2.80323,-1.63442,-0.122161
3,3.62719,4.11252,5.17999,-4.0775,-1.45009,-2.97546
1,-4.38108,-4.15323,3.3994,-3.71833,1.92127,-0.461215
6,2.5004,3.00443,0.43972,-0.492077,0.886924,3.3214
9,-0.930391,-1.73636,-3.47711,3.32635,-1.32492,1.47776
3,-3.56162,-2.938,1.57046,-2.15883,-1.83709,-1.89458
9,-2.1928,-2.51357,-3.07803,2.96438,0.437139,-0.226242
1,-3.43394,-2.95117,2.45326,-2.73107,0.76699,0.367024
9,-0.895156,-1.13006,-0.861561,0.732611,-2.26843,0.339807
0,4.57677,4.53373,-0.115798,0.941139,-1.05496,0.595035
7,5.80085,4.50571,-3.89882,4.45033,-3.43676,-0.330562
4,2.79588,1.35384,-5.22959,5.13169,2.8899,3.50264
6,3.31069,2.43287,-0.603966,0.413655,1.00742,3.34109
4,-0.728114,-1.31976,-1.95641,1.70634,1.80493,2.30805
8,2.41149,2.48902,1.94732,-1.15407,-2.60725,-0.887686
1,-4.8274,-4.59788,2.77627,-3.19777,1.15431,0.0229628
1,-4.87775,-4.50807,2.14419,-3.11754,0.789754,-0.426097
9,-3.0403,-2.69933,-1.64393,1.35532,-0.169949,0.00476855
7,0.429947,0.0301515,-2.50801,2.80964,-2.04142,-1.67197
5,1.82993,1.79099,0.292106,0.21615,-3.14687,-1.08617
0,7.3297,7.08113,-1.59029,2.47057,1.22746,-0.529126
5,0.15291,0.51457,-0.324767,0.70162,-2.00198,-2.76042
1,-4.13668,-3.56959,4.04369,-4.51461,1.18384,0.190169
4,-0.0515596,-0.399016,-2.02286,2.06386,-1.0404,1.21745
1,-4.04386,-3.54885,4.18625,-4.51617,2.94502,0.673067
4,0.139155,-0.704753,-4.5909,4.20647,-0.238586,1.24366
4,-1.5385,-1.51956,-2.82306,2.6654,3.3181,2.2136
6,2.25684,2.17363,0.0223671,0.0964431,-1.17469,2.46733
5,-2.44953,-1.53248,-0.130133,-0.168303,2.52958,0.707766
1,-4.22942,-3.55447,2.24417,-2.7492,0.0184583,-0.223028
2,0.204272,0.374583,-1.32429,1.16053,1.49427,0.917489
7,0.224567,-0.422251,-3.1841,3.23474,-3.3169,-0.768141
8,0.298959,-0.179872,1.0052,-0.927722,-3.99325,-1.1569
9,-2.01348,-1.88968,-2.11643,1.98998,1.8328,0.615377
1,-4.25547,-3.56404,2.46221,-3.22817,0.295681,0.0996808
6,3.32781,2.95741,-2.05797,1.73882,1.12073,4.42336
5,-1.27238,-0.469908,0.831823,-0.770982,2.89374,-1.78539
8,-1.12161,-0.884583,-0.357703,0.168252,1.06444,0.0494117
5,0.55521,0.796324,-0.205438,0.613491,-2.99141,-2.74672
8,-1.05421,-0.712209,0.947257,-0.999331,1.39118,-0.667379
9,-1.98803,-2.20844,-2.28897,2.43262,2.53014,-0.758589
3,-1.93983,-1.71175,1.82884,-2.04044,-3.51644,-2.92486
2,-0.344608,-0.130565,1.76785,-1.95095,1.89886,3.04281
9,0.191247,0.333175,-1.07906,0.719729,-1.09937,1.30424
6,0.953205,1.78479,0.471767,-0.563296,3.4857,4.07069
3,-0.847922,-0.0504348,2.95268,-2.70537,-1.98443,-2.79042
9,2.14534,1.03231,-3.53848,3.85896,-3.5826,-3.02733
4,0.437613,-0.290688,-4.63045,4.35692,1.00794,0.629836
2,4.37471,4.02563,1.14223,-1.05073,3.14538,1.98135
2,-2.02448,-1.90384,3.05368,-4.26115,0.374348,3.98445
3,3.74891,3.51371,1.6144,-0.825587,-2.27372,-0.752504
4,0.520012,-0.231547,-2.09852,2.42534,3.0751,0.722807
7,-1.75995,-2.19377,-4.30125,4.24368,-1.02993,-2.58268
4,0.502518,-0.457872,-5.1893,4.89557,2.8692,2.08728
8,-1.32285,-1.10516,1.5311,-1.84587,2.02751,-0.459952
8,1.44411,0.998758,-0.65032,0.676993,0.966828,0.427565
1,-3.80291,-3.46203,2.04475,-2.43726,1.24482,0.408198
2,-1.99591,-1.9293,1.63328,-2.01089,2.62796,3.26623
1,-4.49416,-3.89578,2.03375,-2.53937,0.622248,-0.0316224
4,-2.16287,-2.41736,-1.89941,1.41303,-1.12827,0.728243
7,-0.657793,-0.700928,-2.338,2.6509,3.27299,-1.17852
5,-1.782,-1.37556,-0.95511,0.828966,0.192646,-2.95208
0,5.8295,6.3428,1.57532,-0.560678,-0.169739,-1.5406
6,0.724785,1.02375,0.617323,-0.731996,-0.818064,2.0267
9,-2.00368,-2.14302,-2.79617,2.64084,-1.68657,0.0200008
8,1.72493,1.46238,1.74718,-1.18604,-2.23527,-0.430358
1,-2.49638,-2.29972,1.08906,-1.44434,1.40373,0.943337
7,-1.62102,-1.95116,-3.23571,3.20522,-2.97815,-1.9799
3,-1.40792,-1.27567,1.96214,-1.84487,-4.12643,-2.56168
8,1.13682,1.25533,0.896916,-0.392323,-2.67866,-0.745243
9,1.92296,1.26462,0.717386,-0.497111,1.91445,0.0683453
3,2.00997,1.99583,1.90864,-1.09273,-2.63837,-4.25474
1,-2.50399,-2.16953,-0.215345,-0.305937,-2.01567,-0.086281
6,3.62489,3.67374,1.01316,-0.632095,5.10858,4.47941
7,-1.88177,-2.77147,-4.07772,4.02452,0.928325,-2.37911
2,-1.54549,-1.29599,1.9193,-2.24535,0.530643,1.96138
1,-4.04216,-3.76556,0.849422,-1.95061,-0.312756,-0.576743
1,-4.61921,-4.1601,1.96393,-2.94646,0.33322,-0.354372
5,1.51169,2.09916,2.00795,-1.52906,1.00187,-0.0484011
6,-0.592642,-0.162704,-0.102698,-0.163811,2.27822,4.09786
1,-3.47638,-3.13256,0.532132,-1.52425,-1.35903,-0.251053
2,-2.4849,-2.60291,-0.940331,0.664929,-0.690613,-1.11596
7,-0.877555,-1.72591,-3.92813,4.09064,0.653375,-2.31363
7,-0.35539,-0.604446,-3.19463,3.00713,-2.21491,-2.38181
7,0.289474,0.302847,-1.39796,1.45002,1.30684,-1.49073
3,4.09155,4.6724,3.23939,-2.20639,0.117684,-2.14557
1,-3.7128,-3.60736,0.643883,-1.7526,-0.991093,-0.45852
9,-0.799063,-1.27358,-4.28253,3.87912,-0.273811,-0.134879
4,-1.85604,-2.39219,-3.12532,2.94887,0.482678,0.822076
4,-0.399175,-1.33295,-4.70941,4.47893,-1.2421,0.805732
4,1.12229,-0.121327,-5.12829,4.73291,-0.619786,2.49198
9,-3.02597,-3.03845,-2.97523,2.68599,-0.793985,-0.51439
6,0.103196,0.539147,0.773213,-0.783511,4.2932,3.47478
6,-1.80308,-1.02166,-0.416092,0.024078,-0.424696,1.07107
8,0.00911803,0.210451,1.59029,-1.6594,2.2585,0.0786408
6,2.32778,1.80797,-1.74939,1.28476,0.141901,4.38761
0,5.01498,5.60842,1.19392,-0.300597,2.27128,-1.84078
1,-4.19682,-3.75093,1.41823,-2.50369,-0.877307,-0.233825
5,0.533251,0.722687,-1.1072,1.63924,1.94265,-1.99074
8,-1.47001,-1.2322,2.03849,-2.08837,0.793234,-0.924286
3,1.72719,0.499254,-1.14686,1.63578,-1.24875,-3.41247
4,0.0481458,-0.951214,-2.29469,2.39552,1.14252,1.91877
4,-0.301062,-1.26358,-4.48308,4.39683,1.4899,1.25864
6,-3.12692,-2.37489,1.54623,-1.97369,1.0557,0.891376
1,-3.12874,-3.16214,2.71949,-2.88781,2.73075,0.698541
3,1.13479,1.82182,3.77472,-3.20887,-1.21396,-0.747275
9,1.58905,0.261964,-4.89545,4.73836,-0.981613,0.632987
4,2.06559,1.10974,-2.23266,2.48558,-0.394304,1.86677
6,2.63275,3.15341,-0.604275,0.662401,1.24047,4.2851
1,-4.64083,-4.05436,2.08426,-2.82868,0.094329,-0.290634
6,-0.480004,-0.0604041,0.924548,-1.21439,3.77582,4.3293
7,-1.44201,-2.16981,-4.65752,4.54301,-1.98547,-2.43009
2,-1.30955,-1.49434,0.280294,-0.891482,0.0592611,2.6789
1,-3.95764,-3.48219,0.896869,-1.96839,-0.745884,-0.51686
3,2.92645,2.84696,4.4097,-3.64653,-3.37759,-2.6016
5,6.4819,6.02106,1.94006,-0.818336,-3.63605,-0.245355
7,0.97158,0.206381,-5.06937,5.25515,-0.348059,-2.27879
4,-0.338839,-1.09346,-2.96222,2.79023,2.20336,1.33034
2,2.15781,2.28932,1.14915,-1.27198,5.46466,4.26379
5,6.22261,5.8236,2.72506,-1.38181,-3.13076,-1.64054
2,0.694893,0.798415,0.262886,-0.398427,0.82278,1.19277
8,5.098,3.88984,-1.0195,1.5087,-2.70009,-0.240104
6,0.499355,1.03239,0.812928,-0.866204,3.57612,3.85196
2,2.04532,2.29105,4.95026,-4.54999,-1.96153,0.144883
4,2.13078,1.19123,-4.44278,4.30422,1.95879,2.74291
2,2.54106,2.71715,1.68209,-1.67977,2.36468,2.25859
4,-1.87433,-1.54987,-2.03832,2.01734,-0.783773,0.462584
5,-1.43358,-1.33109,-0.679604,0.819583,0.855595,-2.3936
6,-1.69793,-1.04157,2.68106,-2.67717,3.74987,1.05169
7,-0.875819,-1.05301,-1.34483,1.35426,3.02147,0.203576
1,-4.38637,-3.95456,1.6644,-2.55778,-0.328032,-0.811783
1,-4.37585,-3.83536,1.6074,-2.62687,-0.211409,-0.437543
7,-3.5959,-3.24756,-0.414641,0.262093,-0.467964,-0.907454
7,-1.08861,-1.52345,-3.25478,3.17283,-3.36886,-1.95976
8,-1.63288,-2.30321,-2.2898,1.88171,-2.3067,-1.39141
9,-0.618732,-0.949542,-2.51463,2.65721,-0.92428,-1.69302
0,4.2617,4.79882,0.73408,0.105182,3.64328,-2.14083
7,-2.02285,-2.07631,-1.56702,1.67101,1.96948,0.385224
8,5.53955,4.73895,1.97454,-1.28182,0.847176,2.00407
3,2.09987,1.56418,2.72958,-2.00795,-5.59829,-4.57087
2,0.599369,0.439653,2.1829,-2.20031,2.26782,2.54624
3,0.220061,0.634569,2.773,-2.32546,-1.41476,-1.78188
9,-1.00432,-1.48382,-3.64641,3.52404,-1.34643,-1.00369
7,-2.75565,-2.36151,2.40938,-2.64096,-0.295328,-0.482589
0,7.96953,7.78529,-0.488762,1.39752,2.29839,0.946349
4,-0.175182,-0.847823,-4.95735,4.89893,0.175658,0.577554
9,-2.51823,-2.53801,-2.08355,2.02945,0.554015,-0.355136
3,1.70988,0.782933,-1.2865,1.87085,-1.52965,-4.21051
7,-1.0709,-1.86014,-4.50663,4.4105,-2.54497,-2.84088
3,0.68792,0.68393,1.29233,-1.03046,3.19893,0.278187
3,-1.33207,-0.974435,2.65976,-2.61889,-0.431601,-2.71984
2,0.629632,0.562335,0.648344,-0.841197,2.40854,1.59228
9,-2.90731,-2.88683,-1.38145,0.883676,-2.04158,-1.24536
7,-0.779964,-1.32935,-4.21551,4.24827,-1.30342,-1.93157
8,-2.66136,-1.98554,2.13398,-2.47193,0.827116,0.492653
4,-3.19454,-2.80254,-1.30887,0.952752,-0.542991,0.507918
5,-2.63275,-1.84535,0.785945,-1.2086,2.69483,1.03193
7,-4.16272,-3.83712,0.5518,-0.947688,-0.296147,-0.372947
0,10.1777,10.3801,0.841422,0.584516,1.80502,-2.11031
8,0.662492,0.787976,0.498087,-0.327318,3.34088,0.281041
1,-4.69742,-4.3031,3.12938,-3.64902,1.07926,-0.258776
8,0.61814,0.506102,0.748329,-0.583156,-2.88395,0.0811454
2,2.42025,2.64362,3.01064,-2.48844,0.446544,-0.810468
3,1.44681,1.73075,2.32975,-1.77226,2.7164,-0.926952
6,4.28079,4.10364,1.72359,-1.28807,-0.54989,3.66262
4,-3.69629,-3.20876,-0.726429,0.285175,-0.0628794,0.0261019
8,-0.0501621,0.146652,2.43032,-2.29907,-1.53678,-0.146541
7,-1.1761,-2.23202,-5.18354,5.17194,-1.10367,-3.15016
5,2.47448,2.23515,-0.276799,0.56084,-4.9042,-0.750889
4,-2.78245,-2.73287,-1.46091,1.3504,0.114723,-0.0911819
5,1.44442,1.52661,2.47163,-1.79025,-2.6484,-1.25331
2,1.32779,1.37991,2.12635,-2.50479,4.8842,4.81047
9,0.576235,-0.530167,-3.4514,3.47486,-3.79068,-0.305508
1,-4.27698,-3.87472,0.685868,-1.74814,-0.475892,-0.0257976
7,-3.18578,-3.54229,-2.88841,2.67869,-0.451455,-1.78294
3,-0.532992,-0.605885,2.58278,-2.80258,-3.04032,-2.44402
5,-1.46108,-0.685654,0.238196,-0.138772,2.0258,-0.364398
4,-2.0711,-2.10563,-2.67852,2.65978,1.49883,0.208178
3,-1.24011,-1.36071,1.7855,-1.75314,-4.96518,-3.69042
6,-0.972791,-1.17127,-1.52974,0.922377,0.165905,2.14188
1,-4.42204,-4.00617,1.60664,-2.72815,-0.234655,-0.0923534
2,-1.64407,-1.1662,2.26542,-2.19263,0.107666,0.263499
9,-2.43982,-2.58274,-0.306794,0.483752,2.76434,-0.274524
1,-4.44985,-3.9235,3.04945,-3.52932,0.529255,-0.0462283
2,0.148853,-0.218065,0.00379841,-0.085867,2.22203,2.08937
4,-3.12792,-2.76207,-0.967587,0.814913,0.88226,0.353797
6,3.24242,3.57762,0.546335,-0.162741,2.37235,4.06886
0,5.59001,6.12503,1.66444,-0.673144,-0.780117,-2.03437
9,-1.65989,-2.12784,-4.01281,3.66709,-0.957246,0.527707
5,4.33273,3.79955,0.703764,0.393211,-4.00937,-4.73922
7,-0.18838,-0.595461,-3.68888,3.60635,-0.927967,-2.07712
2,0.625297,0.627429,1.242,-1.37004,2.96152,3.18388
4,1.6364,0.697372,-3.5952,3.66952,-1.43628,3.04121
4,-1.40529,-2.30424,-4.09937,3.89322,-0.233949,-0.142681
7,0.0389973,-0.166041,-2.8518,3.14711,-2.2882,-0.737894
6,2.86039,2.62815,-2.49196,2.59185,1.21334,2.67637
1,-3.92865,-3.6099,1.37527,-2.52804,0.234384,0.0240887
2,1.31379,0.737832,-0.439386,-0.0344363,0.894412,4.86994
7,-0.640575,-0.826438,-1.79354,1.74148,2.84366,-0.186108
7,0.657826,0.0885371,-4.14879,4.33075,-0.289787,-2.51704
6,3.88421,3.52417,-1.10307,0.9022,1.49564,5.28353
8,-0.387858,-0.828862,-0.796031,0.804295,1.22742,-0.380007
4,0.726778,0.368859,-1.47656,0.853039,0.102917,2.38258
2,1.44582,1.47634,4.04949,-3.8073,-1.14319,2.81421
5,1.62895,2.02903,0.767666,-0.130933,0.630937,-1.8047
1,-4.38678,-3.825,2.3617,-2.71053,0.14094,-0.511428
7,0.593408,-0.158627,-3.67433,3.7823,-2.62099,-2.024
5,-1.54914,-1.27158,2.86154,-2.75725,4.35762,-1.1208
1,-1.18883,-1.53461,1.70681,-1.81455,4.32584,1.42971
5,-2.24936,-1.68323,-1.9526,1.6786,0.662708,-1.26175
8,-0.060192,-0.420231,0.131113,-0.253879,0.310193,0.798591
9,-0.957966,-1.54059,-4.03991,3.73019,-1.72415,0.0102415
2,3.27789,3.3611,5.218,-4.83086,2.38135,3.10304
2,0.842101,0.512562,-1.69414,1.47311,3.5802,0.774312
9,-0.39823,-0.9647,-3.67857,3.8675,-1.7648,-1.94383
9,0.199756,-0.355755,-2.47769,2.56788,-1.34492,0.459542
8,2.73741,2.34242,2.88524,-2.25909,-2.34988,-1.73303
9,-0.980668,-1.82234,-3.35899,3.21669,-3.73728,-0.895709
9,0.37894,0.486596,-2.8239,2.82985,0.126078,-1.6897
